ix,year_0,year_1,year_2,year_3,year_4,year_5,year_6,year_7,year_8,year_9,year_10,year_11,year_12,year_13,year_14,year_15,year_16,year_17,year_18,year_19,year_20
0,0.0,0.0,0.34641457385412694,0.7652368841258478,10.513387952246688,3.3460850207937307,4.878800821175568,2.6533535631903296,1.4408034696384544,0.0,0.0,0.16854613287751052,0.0,0.498708061251383,2.2633007935087592,2.6300372069839932,0.0,0.0,0.0,0.0,2.9252531789010487
1,0.5537906027827912,1.2768946601415114,2.6334231576481777,4.859662330515758,8.92827194113118,4.481674537580805,7.923865520516154,14.226060089155931,5.013096020970112,3.278840520502405,1.7009715809757566,0.0,0.0,0.0,8.353647632028228,8.352669106183736,4.9759750689445585,5.743671978197876,21.707278627176247,37.304558420008526,8.460575141067082
2,6.676944214361998,1.6322033464904004,0.0,0.0,0.0,0.0,0.3897300673308298,0.0,0.0,13.5217219363989,14.626873951436268,9.696563505329346,4.6608952445312575,4.6695571135726945,2.4329959743995175,3.2541543108192807,12.361367800540911,20.012552019377164,29.459524378561184,9.558204321490841,5.1769699636872
3,2.914697008141658,6.250568296365061,2.3494777821469817,1.801040233913968,3.727484727265027,0.0,1.7410345730601111,0.0,2.9078414666290606,3.6732268299868456,2.5581191623579356,2.6488498116072177,0.0,0.0,0.3629127241911027,1.8605746906978222,3.171237514135321,1.5053564768686083,4.596479598666682,2.689168775856076,3.6872387593793197
4,16.942048387284085,8.41255426614011,0.0,2.908382269483011,1.9680409890367931,4.062290190468715,30.52707144765779,12.874478611768293,11.283914057273076,11.822120803819752,7.753283642682523,5.782521335288159,9.67758389706343,6.040265367216332,1.9470112027911861,3.0681641253163177,0.0,0.31925312530812644,0.0,0.0,0.6349481536467418
5,1.055686998153351,0.0,0.0,7.121774622012394,0.0,3.4105759832054545,4.89689586505319,0.0,2.734190435180529,4.723395135347965,7.551597015241408,13.39412703398213,30.550415190861152,25.67294776592239,10.894840396012663,10.867960212141327,7.294122875877394,5.026865095807812,9.733414571120381,4.669854336993734,0.0
6,0.0,0.0,1.3992115744686573,4.6966884709174765,3.603552948428111,8.818879548616186,5.623355958489187,5.305355710971015,8.205155109265787,3.922446674436899,1.9671241833767459,1.621848691828587,4.883921600855605,3.2843712338274185,0.0,0.0,0.0,11.388413989249697,6.7204133293657815,7.717077205934105,3.835681133825588
7,0.0,3.756888604407693,0.0,0.0,0.23694281137620374,0.6844607486733836,0.0,8.750876446162216,14.816478996301292,21.276451545758945,19.819354940683525,16.096867159925225,4.517521840550483,10.96137241767843,10.66475375440562,6.407699340714901,2.3443172317248657,8.1487559401326,3.0392967679209026,0.0,12.894382672215215
8,0.6472427361984302,2.909451737759431,5.526701892219306,8.711269919325177,24.83263365975032,26.7661012519618,16.882792427841345,10.171825551624147,15.24023940520107,6.234651883152408,4.684204148083922,1.6117000030270203,0.0,0.0,0.0,0.650663096398889,1.445805147953326,0.0,0.0,0.0,1.428386726935977
9,2.1675852005848255,2.1031137382335303,5.553809035871793,7.236046599476402,7.3004996961835715,3.436551719629673,5.761782043379853,4.80540895866692,5.860772517041054,3.6352164120356982,1.856233925853186,5.7825683615897185,4.290459994807242,3.9116880307615935,3.223404964042127,1.795658559944278,0.0,0.0,0.0,13.226349562207501,8.465891456875795
10,1.0027365328995521,2.3815461093783656,5.777353538444237,10.199234684199798,29.194541887841584,18.04536896470614,13.862569559956597,18.291864097684435,19.047664016358397,17.559068775454488,16.582112179883147,3.0580391575455663,3.7116318810041453,3.0449390902190983,4.612926916728251,8.824725173661326,11.816336951713449,11.428111446192771,3.72479430803393,4.649362026135375,3.9032032099522227
11,1.0700714454673466,2.8028201642666732,11.545271906367887,10.789826688047684,3.081027631246938,4.4094899640510015,2.2913707424169685,0.8813954649828618,0.0,0.0,3.5906602875175895,0.0,0.37065889813024133,0.0,4.272617388601249,0.0,1.574306285494618,4.289562143880848,7.447085943199922,4.590003627648367,26.808819620115425
12,5.198966361081157,3.4362250761345026,3.597996936349233,2.4229250030932183,3.5447070682221273,2.247649848221959,4.566608580914886,4.912384382453599,3.2306327857087402,0.0,0.5521230081567111,3.6515360602143216,4.6291720616782435,5.870624552686578,6.886883695791628,3.321642650994547,2.7331321476803834,1.860485546032332,2.860283039737006,0.0,4.012515661602096
13,0.0,6.017373407727635,6.157744563299654,2.5479410960307014,4.8566993251468515,4.138597000580641,5.821437250607115,5.447020807429743,3.0179639608361626,2.747985803502081,0.0,0.0,9.094505092769756,1.5152560087240459,1.7826063891208952,2.6991145804185814,0.0,0.0,9.191128890034838,10.16634166138294,4.748195560880436
14,0.0,13.214755591387277,4.40750856689838,7.745394960401041,20.808066783452762,26.022930399636344,20.452039047509597,13.768583834212528,3.2286590716166375,0.0,0.0,3.705683647484425,3.526816062253777,2.4232280373739257,4.053172995095984,0.0,5.529873791506417,4.680338673156122,1.938232202858235,0.7077588262654552,1.4647928675572017
15,4.8651520780743,15.527382627985485,10.104978811460404,7.624098489059809,5.871563600402709,7.719353439325379,19.433937425237072,7.654580699421449,2.628324908579972,0.0,2.733847325770913,0.0,0.624874176000011,1.115761815434654,2.173121307521489,4.040157504683885,5.844625938819708,3.8424439590374164,3.1447306157847916,5.629921041568558,3.2562451687041616
16,2.006209374010579,0.0,0.0,0.0,15.073887268986793,5.221021675534744,4.0977286553666055,3.0220850910323884,5.0387348929979705,9.38006148745983,3.141553041966025,2.8348685339427084,0.8859892135725035,2.3077839676199305,3.424199571732792,6.158522277855426,8.802986661368003,11.150166230992616,4.693763940543181,3.5096644375422206,4.784714596973273
17,0.30371662670547334,2.429627095758488,0.0,2.2661822928839537,2.51737086606561,3.4590844756797243,7.167105484578749,13.740882094499186,29.784635898882183,14.633855017332577,34.954895187232076,19.413320220492885,16.192448187619732,7.300515059985074,23.512164464621055,13.62559233058599,10.096608178694671,6.180959261790336,8.870720860080283,4.180045592111062,5.217548870291899
18,0.0,0.0,1.2094055333218243,3.6287092157471568,8.614147918014082,2.683298445492323,3.5843243764099,5.341006148246942,9.279309194285121,5.312042658178161,5.117878681363473,5.123831419565996,0.0,0.0,0.16011322969131206,0.31378559412457185,0.0,1.5763115457990517,3.1682712748998902,1.493366716760458,4.672197632053852
19,2.0266185558066643,3.1040503125666525,3.8493676111317443,5.717517135981882,10.92391156069112,6.323278855409968,1.768859674928273,1.7223437451238406,1.565273131299455,1.8888730430749268,1.3195520388904776,1.2601771846015555,3.819242452601018,7.1789441571859856,4.167533588697946,0.0,1.328938288688325,2.4898451140161617,3.1060555751352084,6.488844777756703,5.0517657282119055
20,2.8708837696133838,11.513926858213392,18.106243053806484,24.88753936594499,10.201661828998171,22.72548090476909,7.222599329065386,5.723011968047116,5.467251013526863,2.1496961356514452,3.4836666600157637,0.0,0.0,5.625799462433638,3.5298195485104675,5.270820322064924,10.16201950434958,9.338920764639003,1.4556592142136227,1.8650660455183403,1.8626275360402151
