ix,year_0,year_1,year_2,year_3,year_4,year_5,year_6,year_7,year_8,year_9,year_10,year_11,year_12,year_13,year_14,year_15,year_16,year_17,year_18,year_19,year_20
0,0.9730635347528459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.094892882948345,6.036721880759708,2.145966790941025,0.2082766764905426,0.7672189640371885,0.4557822049560404,0.16569395394212905,0.0,0.0,0.0,0.0,0.48769111760100203,0.24871684219353207,0.8493033152842926,2.4814626786349514,7.688493835397098,28.040902577876608,166.29743158346045,88.55657185986331,447.00725644486414,328.09519747010944
2,7.958473892279803,3.3483306920553906,2.019388938501403,2.885854157470459,1.9080304579123386,1.4732554742993647,0.5817187187895982,1.3022712294094512,1.0854960467741186,3.1602364028745322,3.3144039411046293,2.967221436926863,16.398070371104524,5.278689556337736,17.025110023580922,30.479403617182864,83.19121294793649,33.938059495876864,43.22386098601804,4.263820846620334,1.078181202053763
3,17.241050615039846,51.629318252288506,46.42340202990697,44.956478920255144,74.13649270936641,214.13576438303394,77.26249504355094,25.753839247470648,24.284005547480167,30.40379747928521,20.14403013337447,7.802002842073177,4.694843909721248,5.543960703971505,13.82528209734962,8.525310800447395,10.79706019573368,31.00294144407817,19.73305222283924,42.252647929958016,21.92784218656562
4,3.550065677737642,5.122743611877721,4.20977719285429,0.3828758734690657,2.2309576580057957,8.70775392037132,9.03342032362473,10.501964116297469,33.472127643257814,11.129345675839037,28.628753843924592,13.539907382471,47.21313901064242,208.89637257623033,171.89020304127084,236.7437279142189,263.88077442266825,657.3677266515804,543.7600585159691,235.53055356857928,128.6125900254506
5,5.465292385805367,28.05393636978091,2.9264045484941983,1.3078468360585664,1.4923838524462598,1.6338411752383017,1.6283183576985547,1.3839986929407362,0.6382655212157158,0.0,0.0,0.0,1.7348506230427543,4.827372657628802,1.3966016898690565,0.0,0.0,0.09899075481327979,0.0,0.0,0.0
6,1.8961282039355687,0.08825817642129175,0.2604668716175207,1.4307978699495532,0.9030530874605094,1.7712342251371356,0.2945677280091886,0.6069741154759476,1.0591590593475255,5.3449900351664335,4.551770897633707,18.304981673231516,15.981577798755195,11.015333454676382,9.50374380824245,5.487817212716804,5.221458853640261,20.087294277280023,65.14704118056304,75.31792222446035,148.64717512854827
7,0.14402343106619145,2.24784169318277,1.5305348813562707,2.662185710402948,6.050703143749869,1.1833148849719182,0.8756408818526771,2.73762620162136,3.4755707117680243,16.701081099589977,8.332938572601469,13.374912008774771,13.69588600685785,17.410407959353964,55.781137193469235,90.51382637469938,193.51301158400483,258.8536401896701,88.94356991215793,68.6573726244269,36.882212236700774
8,0.1737829849693587,0.8179240492838744,0.38463456476632796,0.1196502179573995,0.18136971769770227,1.8856396888346596,0.0,0.40602195052775547,0.20556532760560797,0.24518423864425432,0.48569146031389787,1.3635813940527117,0.6102705904048151,3.5725434534996836,4.310546010599254,0.26812810963380007,0.39557434435604244,0.29028541444666467,1.114115273396664,2.6037311478485545,2.511260434013156
9,4.2533822481627555,16.297278279149925,5.775436421178793,3.3152912669260024,3.066399694905286,2.52352610927203,0.17696598230199279,0.588074391933209,1.4105060722884488,1.1453781270193826,1.4484064819428504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380032929406785
