ix,year_0,year_1,year_2,year_3,year_4,year_5,year_6,year_7,year_8,year_9,year_10,year_11,year_12,year_13,year_14,year_15,year_16,year_17,year_18,year_19,year_20
0,3.9189418783690457,3.7725299699946016,4.568263811982781,3.8327112708970175,4.490237295722449,3.5631587690455735,4.096871490203404,3.9801626767635514,3.9271836257374657,2.1768434759023627,1.8779825984608878,1.7106889063177824,4.826696351204201,2.2677276783577147,3.266742023653738,4.653956469790446,5.432702832358101,7.305006724168829,2.399328131134521,1.86166487508009,2.3616061152638292
1,6.716275295072429,8.84872334435544,9.021685515877598,12.926309471926396,22.882992461464543,64.38279098248559,116.81558517495381,42.66326388550653,21.36801716132482,31.46129748261057,24.771342238670858,29.438658766351466,57.08925955371138,65.61787248647511,74.45513129103945,47.90516084639471,83.23952004145897,86.32135365858159,56.45011443873734,82.83737165767201,145.83278709000473
2,4.581168659972195,4.532253212025967,6.028274578578848,6.682225084855943,7.601527931131956,13.52937330314674,10.87831252636792,12.59119060671835,14.087010030154548,18.28183591927738,18.061568543758536,24.215435068205444,86.8691512265094,132.9384733081374,117.24135819621087,67.08588067899076,73.92572229712316,55.10233837508208,40.1078487463561,36.943240455663876,64.65879743659056
3,3.9907507083335023,4.417140938685381,2.846054601128244,2.713448915138336,4.613259019269269,6.110333405723497,7.759200766223523,11.173133803378851,13.281086763864726,15.553616704479944,9.714405072272825,13.013141123627602,6.008777257087738,6.2461108382162704,6.411376213283683,5.357511243228103,5.401510898027808,5.257139026511085,3.567179427333177,5.283214312893648,2.6248473840856
4,5.679730520936284,10.217943453249942,16.83240374790455,22.21202959545213,40.4905001429129,25.985319689341157,10.73094635212897,4.258302151491901,4.64998387768031,8.91981420140831,18.647099179046823,25.600215841395304,49.68262292033763,38.798067992280096,46.811369045443996,38.53141907046661,63.44214483510298,45.499052865135475,59.025892974603,61.65462450739173,50.170186194402625
5,4.565225707460882,5.374139313436677,4.568918448903559,5.703921004760337,10.954789310638619,11.332389015661445,7.190493897340486,5.472884624584062,4.427076032916452,3.4305107231990655,2.5543581407755975,1.7794558096905846,0.9126589893557758,0.36120055308191,0.23308626263711213,0.5615830830231237,0.7967281269725939,0.567517738764765,0.8613291746117256,1.0752653688490401,1.3033699641004386
6,2.3290132364821536,1.6896307246579714,1.2130199917761713,0.7191564911712061,0.4127696911054822,0.5728446047001909,0.7734693607804211,0.8402459236556533,0.4413007829117447,0.48391641043296857,0.4606122327383193,0.24900824948853628,0.6000221276933654,0.9767709801844544,1.3649122978758315,0.9215667625769137,0.6370225159989831,0.4178127660992648,0.9754738479050035,1.4997469334576867,0.5181363244164123
7,5.611298011587567,7.088853737286863,5.203459980348689,3.7309283726048577,8.434150147954385,5.165190047642931,13.466060083085866,3.074388614498871,2.249173551319872,2.1916642866794285,4.319068624141818,2.2389395156607317,1.3644306494307994,1.800538888226387,0.9346113205996375,0.6494668431057117,1.1536690178224032,0.5820395545687107,0.45378894955560906,0.5823301425789092,0.7601297192751908
8,2.8244390582215506,3.5406050780154827,3.0527726134174746,4.275675522573684,4.827474693494518,6.511198495858139,3.4428521086033803,5.366273556321675,4.276873139005007,7.6742860976295635,10.31833631685996,12.915968013899622,15.407871635326323,15.312074154898024,22.145985631481533,28.258623592065263,13.237303645626703,6.744346000790066,7.738882099760101,11.469021928293397,14.566658883344948
9,2.531407235208466,3.2770346394922574,4.651098978922528,12.038317169334622,13.208015766615619,19.87239955792367,45.80197973092533,134.77221890513633,51.93440209190719,50.00349860055454,60.69786994943372,44.62683110676509,29.34832835996169,37.37164401031718,46.022888863900484,65.5636304142437,83.65336016357855,120.68469959024041,90.1749398403855,65.69936029879392,129.18720101351664
10,1.2461259169381387,0.6845605274238511,0.6406759686245718,0.6037998903335566,0.21504525399712549,0.37196069939963156,0.682752930322596,1.0694592846598496,1.0252612985933554,1.4564026816941271,1.7358815335907964,2.863148241332496,2.1334305989907922,1.5702197783757272,1.334051986561434,1.2791017324477185,2.0521189333786642,1.7043227562979373,0.7862299282745404,0.7110611713822632,0.5893478202998409
11,4.363137060236939,8.321836971721819,5.614693540938231,13.317723245449269,12.067838329095746,9.407936023875173,9.664588563922006,8.152870069490314,9.248781733614694,4.015372156401994,5.173699457709499,2.1394535705765616,1.1659234671654461,0.878725448296607,1.3926358675180008,1.818939797571192,1.7423245002387564,0.7800040276879168,1.5879275995000697,1.202847422069322,1.317932881414741
12,3.164321911526282,1.7011884139601032,3.2784260060785484,4.44256650611015,8.228676699068792,6.003517676215009,8.566146503244285,14.293271657675344,14.27512942478095,18.557658915871592,8.801589844480413,22.990100611113252,31.94919306834531,8.869451269454268,15.523078156004553,15.996501466292512,14.23797908967515,17.096164624991754,31.9197476727124,33.647087397836984,37.437267723113365
13,3.783516174634613,2.869967945722449,2.04420478864413,2.8331760627015474,3.1692154941823314,7.813649084141323,4.062101091968121,3.6823694878317785,2.190855058179378,1.2984475292410569,0.797690646307532,0.5967115429709471,0.714951014659514,0.49616309503765343,0.7543909884304183,0.3519466810559708,0.2236199064399998,0.46571876490027425,0.21056901277659526,0.16538752141574237,0.15213080594734563
