ix,year_0,year_1,year_2,year_3,year_4,year_5,year_6,year_7,year_8,year_9,year_10,year_11,year_12,year_13,year_14,year_15,year_16,year_17,year_18,year_19,year_20
0,11.695260977819425,9.0676544995247,109.3238399377636,19.204880952199463,3.510427727198093,21.414266576196532,11.799717901960618,1.73287013844795,1.0813267536486526,1.293221960043536,1.9632574617970213,0.9946022867031801,0.0,0.3485096700967445,0.3810331100339719,0.5718642083569994,2.5144569452966614,11.459353368447346,2.1856430720410778,1.5515630839944003,0.5638987318387836
1,1.579122784844375,0.46437353866585784,1.1961292670006844,3.3822282737359766,7.083270537261208,4.636224259226419,3.868197230702494,2.2164487067388388,2.0511993183137704,14.343953405228394,4.688067985410701,3.9213489865876,5.132005668585462,2.2263319823439485,12.239821942182985,1.7801624763255421,3.466075751919396,2.363612979166093,0.9934996443697404,0.49199716621339273,0.7061531544295201
2,0.3028556069027031,2.603633641751159,0.7826182028910735,11.965157611682244,10.364232144199958,7.999143141328027,5.1832746314255065,8.272234484491047,3.951243342389411,9.069828235376868,4.9820782009386395,9.987717139338685,19.227276321296436,12.670600410115567,12.303822490840075,30.660898859529254,67.84888666052184,42.33239611988575,27.124658638953317,2.8293749820491643,5.19917278625948
3,0.5490656387200485,0.6202336108253224,1.8155541168298652,3.2079546366254705,4.792055885219893,1.0942428092091392,0.7158357287423092,5.26708350490935,4.025189204498823,12.255911061879488,10.185599840706406,1.483988212478846,10.057580555358873,8.357719138301322,7.904458967983933,0.2586931444025147,0.7113515348212722,0.5353856494778355,2.1548637590283297,2.7900237436736717,8.72996070348317
4,3.3057193518539623,1.3518513063094295,0.16638736644298469,0.5852225476806132,1.8763501688430921,3.294713152988601,1.0132720482957573,2.785145304058627,6.701348233793556,2.211469844957862,6.56919165753873,2.168264213143283,12.757479428724396,2.5318481453940818,0.6953235395680919,2.8003988626810763,6.44590872635298,4.108529995389597,1.5506244477599542,0.9595534435378734,0.9607427031526568
5,7.954602760432114,17.488641241396664,11.520229973997798,7.8042603747669865,9.8132175717177,15.966927738213114,3.593010461687447,17.923052899112815,11.875762511294397,4.645256296714418,1.925972730748626,4.135649590304551,4.852300159138715,12.561866832250455,18.707054958008655,14.192287484195424,1.379779805662044,0.2596478167487196,0.24965255287549992,1.2310160840112043,2.693015339650791
6,3.4872895297255506,9.758972505461937,9.274583363363178,43.670953744423265,13.132957646479886,4.46428292263138,15.862232382434849,5.5416372177902335,0.19462989859851465,1.4920532138871951,0.2404317077201894,0.0,0.954799239187174,13.836952258527793,9.336316697756898,3.4381454512265313,0.3158566755093426,1.295527073304385,0.45861308833488257,1.3395672135675052,0.06344588158668685
7,2.094357894434295,1.2851447756860972,1.1590035955377351,8.362684785983665,13.651138376152744,3.339006714859025,6.482673087862675,14.982319248131889,4.787775195993078,3.729032671637972,1.584547000551505,46.836477421373154,6.909413225866834,14.672475156756827,19.091059742548502,7.298127623049514,27.012422028599207,8.318823345287885,2.9699175374281994,6.019636789979911,31.75518886312383
8,16.25551881001947,0.548197668130421,2.599762075430875,8.402716141991759,3.373277924153247,1.8767905827773819,1.6847037220066305,2.490130315135997,0.7241143975083764,4.347918151151417,6.0277078792845655,1.3867035743165737,1.233558880059014,2.9415697192399906,14.152104884394932,27.713905239527033,25.14679195939663,12.650820094418451,8.44543851500662,22.2970428901561,3.3292706917260633
9,2.403414863210951,3.125985731509034,3.8663602158757175,4.986123100074435,7.320331122141011,8.686435822643974,5.339166155465338,1.459576510513383,6.490552946074374,4.752616902295419,3.4080811380609113,1.7908732313752262,1.149286970380177,2.0623036221365645,3.907965220718558,6.731020002283995,11.806281233725377,1.8663120836701401,3.344979624827328,2.1342158601592986,4.538956551620983
