ix,year_0,year_1,year_2,year_3,year_4,year_5,year_6,year_7,year_8,year_9,year_10,year_11,year_12,year_13,year_14,year_15,year_16,year_17,year_18,year_19,year_20
14,4.948263804691815,7.368604074642414,12.939122422515092,28.610153324168163,17.79711672950798,26.23351807787832,14.44842764637333,13.382866077431176,4.537519866276514,2.9076957266621477,7.508122933219157,10.843931875187184,5.997142894545596,11.632923386233553,9.877097668124438,7.2565693451256825,17.811788989574307,0.0,5.276432421066459,0.0,0.0
15,1.0579251392988447,1.6864836765885407,2.958803140622832,5.752668366287404,3.0820355032561926,6.341582025475641,8.12649339399987,0.0,3.807175332979026,0.0,0.963475339519206,2.4313622294088586,3.500261022591308,3.624009630256234,4.877276196543946,2.2216137496343196,1.6653437830466926,7.633526753638706,7.928856394137889,14.495904053512186,0.0
16,0.618743160172144,2.561357847447785,3.324886537257188,5.569083120158807,4.1155289643459385,5.630959411769975,11.955128069145864,23.322494557205445,13.503146724072298,30.058631857149756,10.36287860682783,8.629978513517012,28.69861383907293,12.692038215152525,7.343797143212611,4.129559974884956,0.0,3.2346823004249297,0.0,0.8763864005891053,0.5606272965989009
17,6.767723148216152,14.27094947881978,18.175242852896183,17.367136858602596,18.35685680653671,4.678523991585636,6.403542617878815,0.0,4.179642382405195,2.1872430216359016,3.1985404533139588,0.0,4.364398049110721,10.158003154086442,8.824450234822711,0.0,0.0,9.54232337744629,8.610074075214397,0.0,0.0
18,5.620089941732153,6.787399115441221,4.970909290617935,4.757742299069664,7.920879573496778,6.171087089099165,3.866100306789635,0.7916807862173492,1.9408817980048914,0.8787611237519819,0.0,3.638797848987857,5.896768866136522,1.3473326103955332,3.826067295330833,14.766958186942185,6.868172724095163,2.8153528557450374,7.522003202835502,3.7018372811147224,3.41465564714912
19,14.350335979840223,5.996836675751294,3.0338242259503336,0.0,7.3331634712672615,13.973188823336631,11.876262078490385,13.568009728526738,4.4040723854359225,9.498831436303801,6.97291730478695,1.9696214719892053,3.760756620964383,4.826962682660805,1.711899888363996,0.5741126646701757,0.0,0.0,0.0,0.0,3.3824717837997684
20,2.9992701478487254,9.260527612541942,2.0046536512104276,1.8158661152447486,3.1816185141032065,4.60430945834333,6.5235562838028365,4.291161880171931,8.146343646918073,8.09051097312085,6.27800175698018,4.286006251138229,10.708175415090656,5.649221031195982,10.875929303763993,13.902118331824987,8.729901047768719,3.2084823806016782,0.0,3.342174391388903,1.687318448290122
21,5.736739224688216,3.137758713787694,11.100980335617244,18.75802973675831,5.478557192977795,8.237196736291748,7.4847778270025405,0.0,1.075728045290608,2.104641468885681,1.3026183063987542,2.2177537539966354,3.069369634721728,3.0880623237416156,0.0,5.556872009509561,7.064892733458172,13.301044744622315,28.850522553669986,0.0,10.743813606572601
22,2.0648020348812284,12.367323136761563,13.960538214630093,19.35890817746101,13.266137322529534,5.361415962942918,2.8705420625884535,11.816172126346059,4.156148762884879,10.46244662060044,6.550095123380263,0.0,7.842816512821679,0.0,0.4523207350805035,0.0,2.4919613038494655,4.1668852066634186,3.925854948135603,12.056700388048437,4.139615874741942
23,1.6438484247024,1.6321014452279687,0.0,0.0,0.8013481581398497,0.0,2.6315538467896706,5.5722464121745965,13.227026586440063,5.860563164120354,2.6673385783813344,14.265314002516034,6.46467696826593,11.721880340511834,5.857400236529907,7.495634514507672,2.3779007335536977,2.1177582186438806,0.0,0.4220786644580734,1.0287254531990528
24,2.3909023052840612,2.621402512979759,1.4841018595383424,1.6411089311763851,2.205714692995981,10.659237662879114,10.093407368148709,13.491945781877071,7.042167159378538,2.719063021394847,4.879409474290087,6.421783831345473,5.993233512472562,34.747992018109876,31.46766729758133,17.51067969291473,19.17095146958129,7.991676161568735,7.053135386353814,7.4503369962217585,10.200479893459303
25,7.087103379472235,3.829397148038493,6.247133060998332,0.0,3.4020234001686864,12.276634013585626,24.06939479675906,5.990430425443801,5.846329571142736,7.712015807756588,11.620834368343658,2.8241533062836957,2.0649081478762423,5.126204472999051,1.7216041084785867,3.3506632890801242,0.0,3.887014236852604,1.8649493877040564,2.4979787314459965,3.8386831573213547
26,0.5794270972653948,2.229473956130357,5.53092647683384,17.170082141500426,6.218797676099767,11.278131501664205,12.466932339237754,18.735386152480956,12.63491317942454,6.1789570915754695,8.967141502559416,5.7318192896041635,13.61590496412602,9.378950927711653,5.5619791060205115,5.5365803729350525,3.628023604800943,5.69793930381772,0.0,0.0,0.0
27,0.09998496907896738,0.695561612747365,1.8805361335487947,6.02431722925483,4.652457801356045,3.846151537589442,4.197911826726171,3.3842698333562984,5.824990209972671,0.0,0.0,0.0,1.3685609146426208,1.7854671022590531,1.229391722176835,3.6529069624472776,2.6935488609071307,3.213860799218542,6.93555848491574,12.428884847878921,8.793569795058291
28,0.34426531930485266,3.2572793319597033,3.202119161514594,4.290095720373786,7.746592565032457,19.98225203407116,8.67015434199888,3.8743413818053147,11.414038358795631,8.411256426507503,6.859170039942862,2.6236481175371034,1.2823711232332662,3.5219493924618637,2.453782832995638,11.728127693112564,14.251150357203898,7.639183228568729,6.668262309567459,3.522112242898741,3.9505766223821754
29,0.0,0.3835327431235005,0.986737181135596,2.240929125431578,5.087226807520412,2.1711404583722467,2.723765407748127,4.459001002584338,5.352228064248846,9.891317394060051,13.201829297423933,0.0,0.0,0.0,11.208834389865654,4.826403161507685,2.554737209983061,0.0,0.0,3.5656923281858672,6.139087180283261
30,0.6715808365845408,1.783455477827203,2.8777109253052466,8.698354829899865,16.600813147102794,16.622062160275647,27.680633026035018,15.501838432730422,0.0,0.6680064535373854,0.6283342708713422,0.6147430195743705,1.3620911560509414,3.1729824941602924,6.493658016557597,3.495631466136721,18.192589258538277,12.981289765519776,6.299745326808686,9.165607927412092,8.607649488463997
31,1.6696649017829477,5.18090783677036,4.725767243442571,7.217914983182071,0.0,1.088619180501356,0.0,3.028743565216668,1.8356200704404095,2.2267393002470213,7.742519876452981,5.8782733363265285,7.270167396277205,17.87163040679462,6.715648168982678,5.133440029077078,2.9611717719885244,5.387910210846916,2.736105800315969,5.543003903715788,6.395488961378127
32,0.0,0.3602961145653658,1.2060555203923276,3.2489031048752692,6.502252219071441,8.752188039356271,3.4415537407527776,8.676251726767664,7.184741154192807,3.5607592275910664,6.742648846724369,7.242758976883951,5.253273691030493,5.350285507259447,2.8104385350647125,3.0963538578211645,3.846148470549343,2.9154076373018456,8.363970045227127,2.8371122121713643,12.651389579696815
33,0.0,2.2233957802792745,9.795146851754637,8.999021323281731,14.820726519977363,8.538935865854507,15.7032085184617,14.896744454538538,20.981130579930632,7.199740187664059,5.0168178293961985,8.422152228985711,8.155449106153807,0.0,0.0,0.0,0.0,3.4808589045174894,3.354082390131802,3.9771451071963133,3.307271137994141
34,0.6997873183018342,1.1823536990941739,1.889642285855744,3.6660592148766002,1.871799066795947,4.745106850234565,3.91383623260037,2.1066129084905008,3.2197182197524685,6.885729952878199,6.277511020133049,5.566929557443518,7.663872958791712,5.879589068690941,12.27338941305051,20.282656558958767,21.442463178665083,11.299148345105678,3.7757843470346706,1.2932413459951817,2.703128346708973
35,2.5420129318840834,7.230463412746479,17.667219973379506,14.155854105754374,3.626872847452651,6.042522577980224,7.708408618069573,4.153214554707941,5.120606882732025,5.036216078056815,3.0734490525194866,4.138742377639669,0.8651774338886602,0.6332283244442668,2.261018342666491,4.7110250000611895,15.444505027133559,14.499554699323712,10.411784909853594,14.113599864529974,4.396916585621879
36,18.353343916491085,18.02956413199004,25.730253821308402,8.541871434910783,13.240054481946565,9.133268308683519,0.0,1.2613533992622188,2.4823772223176714,3.7901828655757233,4.659620913658579,5.451908102361574,5.387051368336496,1.662013239348954,2.1140534116240453,5.650122057113033,0.0,0.0,4.205530064359322,1.3755170502430982,1.5794189955789149
37,0.0,2.1364740773040127,6.973833518879111,15.13115453164727,21.000575280004533,23.942543632697582,23.791939064339335,4.236441519482018,13.399688209176047,9.689619503732903,11.044210662657386,5.943218735212159,7.344754464388963,12.648846527671505,19.10543613487453,12.228228596030121,6.882468944750232,6.7577864026788514,3.0831667064108723,1.4920430518486398,5.567732452036021
38,1.3057804041462244,0.0,0.0,0.0,5.098947604179776,2.0918092366733387,3.4025465475710126,7.864221768966008,0.0,5.598392228624665,11.737791090556987,4.98165372222794,16.095319009936585,23.50725673117453,0.0,1.388646773249314,0.4114827066223668,0.917956028882777,0.9317776905404406,5.5683164814248665,5.853811051897474
39,1.1296949957410805,0.0,0.0,0.5738992464381917,1.6384413038022545,12.859314796545995,6.113029572137918,8.368130275586665,8.54294299703261,11.77821230981618,18.188286708647734,15.041554302451143,7.107310785122978,7.255682593476172,3.546224043349739,8.142746496877107,14.063576644542728,0.0,0.2595980579701974,0.3405196110053223,0.9399542806322736
40,8.101548551515478,0.0,0.0,0.0,4.605464703736265,0.0,2.9269917275174535,5.115707579375414,4.538891549139931,8.941234339428005,19.91670789163495,0.0,0.0,2.45009864770993,6.8550851793347904,7.840764331205987,7.349708604669962,0.0,1.318493457612204,1.864742091918735,1.8790173556587773
41,7.924969787861992,3.563208905242228,3.198542951354853,5.861066430488086,0.0,0.27573544892758095,0.5375894206063024,4.23570918114103,3.974378528369792,1.8200545761906866,3.7306059874708586,3.3149212907520442,13.828185433564009,10.034564582917788,4.080253270397794,13.297096717185969,23.55231920559042,14.182795900163642,20.688248287414567,35.754745487113446,5.641716211106487
42,7.258069715415178,13.13951105150259,9.010819272366184,5.6642631422868615,4.964282893478648,7.56107872015022,0.0,0.39043205923848284,0.0,0.0,4.9368057733178015,6.936510657248984,7.37876905466577,5.166244038584362,2.0448703374451154,1.4533134353870498,4.1829099785100015,7.353697240216044,8.037104810607769,14.026219793413993,13.310710093568536
43,0.0,17.559935385550396,0.0,2.8239838121188097,0.0,2.833113517031596,2.0543330073204076,3.6326298084705217,6.41399976824167,2.704043404420292,1.1382864176471672,0.0,1.763974589548295,2.358615674682122,4.697776116488411,7.7285904763932,7.952899676457118,0.0,2.465701079267599,0.0,0.0
44,2.0072664419465447,2.6727839271693217,0.0,1.040259457950095,3.5825421125535875,1.0823250298957197,3.6426221946310706,10.141310254260466,4.005758436242709,0.0,0.0,0.0,0.0,0.08059405446378416,0.1689725580746935,0.30577942180246337,2.444643636186467,1.8036619461135526,1.725441312297567,2.2142887182909092,1.1191245426626266
45,33.45130103832424,13.250706596363038,8.565392951934827,4.967780039112508,15.870395821242465,16.405932401644584,7.20608502405078,9.927694701524986,7.867701300590107,3.667023092485639,1.9557511702048649,9.199628712701236,0.0,1.4808620199215063,2.2332979638118835,4.805803947459688,3.2226054854622035,11.047805895039302,8.57909484805636,5.624953187964478,2.1449486307113754
46,0.0,9.717183822651634,11.586365866229567,9.0420181388344,11.851476922515225,5.8443121799505855,3.3138304169004957,2.810280213972158,3.5213362229227587,4.3021838838686115,2.84314072032828,4.07248774915024,1.1938306292888543,0.0,1.171954252703858,1.7535519923846712,2.610604989413642,1.9530613124851235,2.3475074292303737,1.809260332007292,0.0
47,3.1198764044792733,3.847127733727668,8.1483831814884,0.0,0.0,2.139971858119961,1.3959304365739749,0.0,6.226285872755084,1.675292400661108,3.0236632163959074,2.0630477548881916,8.66333439473111,6.214760496677406,23.21379112361387,12.86355909221201,0.0,0.0,0.0,0.0,5.796029409468104
48,1.917654448192723,3.610305587703386,2.364347558528869,2.184455208110662,0.0,15.520958523284845,5.6524541063380305,10.91647582401366,33.77652982879371,27.65637305183193,8.88544727624152,2.6814285949776706,4.349799078223036,12.718467856576437,10.566006629948335,5.699158292755395,8.624319305546585,6.284739314748283,3.3498487080144423,6.473636964717152,7.294537512391422
49,0.0,13.912008529116378,10.430353978911588,6.647942729676161,6.606988129167997,0.0,1.5241043620972128,0.0,0.0,0.5467752716627836,1.0446975054620273,1.1349622742796222,1.6595101600192237,0.9291952011102257,2.599332724258714,1.4377783164730438,1.9664058087228058,1.9624617035284926,2.134796113589478,1.634869253402579,2.46597997124876
50,0.0,1.1731975706412694,2.459645245440066,7.306336095372638,5.279986058484908,5.100281547761797,13.495090595931241,20.171511515263937,8.026709407620377,0.0,0.0,0.0,1.1845265908784235,5.351913173269368,3.5976257849931343,5.659148083336145,10.55712670594805,4.676489656218964,6.209942125592122,2.77638407212991,6.387650372558161
